id,sentimen,tweet,emoticon_score,ortografi,exclamation,lexicon_score,jj,neg,lexicon_pos_score,lexicon_neg_score
2222,0,iuwh sangat iya anak kaya iya giant suneo nya ibu giant inimah tertawa,0,0.0,0,1,1,0,1,0
2223,1,cinta ubah cinta janji cinta diri diri nama cinta,0,0.0,0,2,0,0,2,0
2224,1,sangat naksir teman sd inisial sr tertawa kdg suka ngukir nama buku diary edasr doa jodoh ketemu pas lulus eh tidak sangka inshaallaah jodoh sr jugak beda orang akibat doa spesifik,0,0.09803921568627451,0,7,1,1,7,0
2225,0,soleha mulut nya pedas iya kalah mercon teman ,-1,0.0,0,-1,0,0,0,1
2226,1,serius kalo kalah kalah yusril prabowo tidak kalah iya emotxtawa,1,0.0,0,-1,1,1,2,3
2227,1,bilang sih tidak orang orang buat gara gara kehebatanya mr-mr1 olahraga sepakbola penerusbangsa indonesia atlite olahragawan adidas nike puma specs anakbola timnasindonesia sukses,0,0.0,0,1,1,1,1,0
2228,0,wo dasar biarin sotau deh kaya dengar cont,1,0.0,1,0,1,0,0,0
2229,1,asik asik jos p ajak senang ajak susah cantik,-1,0.0,0,3,1,0,4,1
2230,0,marak isu sexual harassment gitasav via tidak diem speakup biar masyarakat aware peduli turut via speakup malu,0,0.0,0,-1,0,1,1,2
2231,0,ridhawr risstajp dha taugaksi skrrng telkomsel rumah susah sinyal kaya xl rumah gbsa bbm anjing,0,0.04,0,-2,1,0,0,2
2232,0,bikin orang kesal,0,0.0,0,-1,1,0,0,1
2233,1,bahagia birthday cantik sylvia meila thks   with others pic ,0,0.0,0,2,0,0,2,0
2234,1,sabal iya ku sayang traktir akuh moga bahagia pilih unsur proses,1,0.0,0,3,1,0,3,0
2235,0,ngoceh artis xyang follow mas iya ngoceh dikit teman kerja komentar tertawa kasi iya beli tiket mahal salam tidak follow back i was like  pfftmales ngobrol orang gblk,0,0.023809523809523808,0,0,3,1,2,2
2236,0,galak sih na min salah sih tengkar ayo,0,0.0,1,-2,1,0,1,3
2237,0,dengar orang hina fitnah iri ayah,0,0.0,0,-2,0,1,0,2
2238,0,iya orang egois,0,0.0,0,-1,1,0,0,1
2239,0,mka a ngatain orang gmau dikatain jaga oceh gilir dikatain bla bla bla baca ngatain,0,0.0,0,0,2,0,2,2
2240,1,makan bakso enak muyung cekale,0,0.0,0,2,0,0,2,0
2241,0,anak durhaka si,0,0.0,0,-1,0,0,0,1
2242,1,foto dua foto bahagia blessed day guru bonar sihombing umur sehat senantiasa kati,0,0.0,1,2,1,0,2,0
2243,0,tidak penuh kuota medan cancel iya sayang mohon maav besar tiket mehong 4 ekor tidak cocok nia refund dp medan iya 4 dp mohon konfrmasi kembali dana mohon maav besar,0,0.043478260869565216,0,-1,0,2,1,2
2244,1,oke rt he,1,0.0,0,1,0,0,1,0
2245,0,mlm mrasa kangen iya jalan pegang tangan peluk kangen menang pundak tinggal god please telhim,0,0.0,0,-3,1,1,1,4
2246,0,pohon plastik tong sampah tidak tarik perhati perhati sampah cari konten status nyinyir tidak sumbangsih thdp bersih mudah jari status nyinyir banding balik niat nyata hidup batas kuota,0,0.02127659574468085,2,-3,1,2,2,5
2247,0,kesal sekale upload video jam 11 malam jam 4 pagi kirim server nya tidur bangun sahur ,-1,0.0,0,-1,0,0,0,1
2248,1,lagu iya sih suka awake lagu semangat ngejar mimpi sertifikat bahasa jepang,0,0.0,0,2,0,0,2,0
2249,0,weh lagu broken sangat cinta instead of perempuan break his heart he do t blame himself totapi salah cinta tidak salah cinta orang tiga perempuan,0,0.0,0,2,0,1,3,1
2250,0,jakarta acak pilih pimpin tidak mampu samasekali warga tanggung derita,0,0.0,0,-1,0,1,0,1
2251,0,parah leak pulang come to mama,0,0.0,1,-1,1,0,0,1
2252,1,sayang iya allah i want them to be bahagia in their entire life sukses jodoh rumah tangga langgeng anak lucu doa moga bareng gede ibuibu nenek nenek,0,0.01818181818181818,0,9,0,0,9,0
2253,0,kecewa tidak yah kecewa sangat gara gara,0,0.0,1,-1,0,1,1,2
2254,1,sangat tuju dukung apa putus bupati tim pemperjelas batas desa camat perijinan lokasi usaha tata untuk tingkat ekonomi sehat tenang aman,0,0.0,0,4,1,0,4,0
2255,0,sakit tahan,0,0.0,0,-2,0,0,0,2
2256,0,takut bocah ingus kaya,0,0.0,0,-1,1,0,0,1
2257,1,cie p iya mesti guling besok tidak kerja santai mas saudara laki laki p,-1,0.0,0,-1,0,1,1,2
2258,1,hapy birthday kakak putri moga umur sehat iya plus plus deh pokok,1,0.0,0,5,3,0,5,0
2259,1,rancang skenario surprise istri jamin istri bahagia sangat bahagia sangat kayak cocok tim kreatif acara reality show unsur romantis program lamar cinta putus tidak deh,0,0.0,0,5,1,1,5,0
2260,1,sewa sepeda senang senang tertawa mutualisme,0,0.0,0,3,0,0,3,0
2261,1,masuk artikel cetak media lupa edisi alhamdulillah tulis menang lomba rangka sehat jiwa dunia kak,0,0.0,0,1,0,0,2,1
2262,0,bohong   sakit susah sembuh dimafkan huf,0,0.0,0,-2,1,0,0,2
2263,1,nikmat dunia indah cinta indah mimpi erat silaturahim insyaallah bawa mati teman prof rifai selamat malam tweeps lupa doa tidur,0,0.0,0,3,0,0,5,2
2264,0,jakarta jago nyembunyiin bukti usaha offshore bikin nama muncul panama paper jago sangat temuin bukti,0,0.0,0,2,1,0,2,0
2265,0,moms telepon deh anak sakit,-1,0.0,0,-1,2,0,0,1
2266,1,terima kasih selamat buka,1,0.0,0,3,1,0,3,0
2267,1,my love kadang beda dapat suka susah diomongin kayak bikin sakit hati beliau sangat orang keras sebenernya lembut sangat sebel panik bikin orang bing,1,0.0,0,0,3,0,5,5
2268,1,cdi ociitd majalahouch kamera super mini keren habis sob harga jangkau http t co sgshjjwgwnya ouchunik,0,0.0,0,2,1,0,2,0
2269,0,emotxtawa kamprt na sahabat       inia jahat wkw,1,0.0,0,-1,0,0,0,1
2270,1,bagus sangat woy lagu pas nonton livenya tambah fanchantnya merinding gila pokok album manja telinga sangat sayang sayang deh album,0,0.0,1,3,3,0,3,0
2271,1,kalah hayom main bagus he,0,0.0,0,0,1,0,1,1
2272,1,bahagia pisces cinta tulus cinta pisces ku tidak lepas apa ku bodoh rela emotxtawa cinta buta,1,0.0,0,2,1,1,3,1
2273,0,godan shoping kutuk sebel,0,0.0,0,-2,0,0,0,2
2274,1,tidak marah lho ngejelasin buka marah iya,1,0.0,0,1,1,1,1,0
2275,1,samasama sayang foto lihat,0,0.0,0,1,0,0,1,0
2276,1,moga rasa hayati pandang langit malam lihat purnama sana bintang bintang sana tani awas cinta lelap,0,0.0,0,5,0,0,5,0
2277,1,yaqin pentagon shine lagu ribu umat emotxtawa lambang love scenario debessih hdimana lagu anjer,1,0.0,0,1,0,0,1,0
2278,0,yaelahkamu partai sapi kelon junjung tidak nyali kalah ahok berani hadap lebaran jik pulang tidak peler,0,0.0,0,1,2,2,2,1
2279,1,yona snsd lucu,0,0.0,0,1,0,0,1,0
2280,1,keren sangat film man of steel keren mantap sangat cinema-cinema1 pic  https t co tjsbmbplpb,0,0.0,0,3,0,0,3,0
2281,1,gembira iya,0,0.0,0,1,0,0,1,0
2282,1,pergi ganti iya nol ngajarin iya proses iya ajar,0,0.0,0,0,0,0,1,1
2283,0,tolong maksud bukti guna resi transaksi transaksi transaksi supplier tidak double resi,0,0.0,0,0,0,0,0,0
2284,0,sih salah si cowok sih bilang dijanjiin nikah mbak tidak mikir suka iya bawa virgin tidak darah bbrp cewek tidak langsung darah lho,0,0.0,0,-1,1,3,1,2
2285,1,moga jasa beliau sangat indonesia kenang alir generasi terus bangsa aamiin,0,0.0,0,3,0,0,3,0
2286,0,ulangtahunya weh macet mana,0,0.0,0,-1,1,0,0,1
2287,1,cinta baik cinta akhlak indah sosok tegur taat luntur lipur semangat lebur cinta baik tidak teman dunia upaya sama surga,0,0.0,0,6,3,1,6,0
2288,0,hebat akses komunikasi bas internet pemberitahuan kabar bentuk cetak konsumsi butuh peduli kuota tinggal tempel susah tolong sulit urus mudah,0,0.0,0,4,1,0,4,0
2289,1,lucky me kangen sayang uwe rantau tidak gantiin keluarga teman rantau sayang kakak tuhansayangsangat uwe nempatin orang keliling uwe,0,0.0,0,0,0,1,1,1
2290,0,pelit,0,0.0,0,-1,1,0,0,1
2291,1,tidak paksa sih kerudung sd sayang mama kelas 4 sebentar lulus beli baju,0,0.030303030303030304,0,2,2,1,2,0
2292,1,neng sangat dengernya congrats er sidang nungguin wisuda gandeng yuhu,0,0.0,0,0,0,0,0,0
2293,1,inget kemarin ngajarin rap lagu gatausih tidak tetep sayang bri he,1,0.0,0,0,0,1,1,1
2294,0,pagi lho sibuk ajar sibuk cari cari posisi tidur enak hoam,0,0.0,1,0,0,0,2,2
2295,1,selamat adik adik jktab traine setlist baru semangat shonichi,0,0.0,1,2,0,0,2,0
2296,0,khilaf oa emotxtawa h maaf khilaf ceplos,0,0.0,0,-2,0,0,0,2
2297,1,selamat jalan ibadah solat maghrib tweps,1,0.0,0,2,1,0,2,0
2298,1,orang orangtua tua tidak sadar tidak sayang anjing payah sangat gaktuh beda kakak pacar ekspresiinnya gampang,0,0.0,0,-2,2,2,3,5
2299,0,lokasi kamar lantai 3 hujung protes berisik sangat anjing kost an ulang tahun siram siram,0,0.41379310344827586,1,-3,1,0,0,3
2300,1,numpang internetan emotxtawa hm enak iya indra sana internetnya kuenceng sangat indonesi,2,0.0,0,1,0,0,1,0
2301,1,wanita jatuh cinta nya tertawa tidak tertawa cinta,0,0.0,0,1,0,1,2,1
2302,1,sandar pundaku rasa nyaman harus bagi beri nyaman,0,0.0,0,1,0,0,1,0
2303,1,ah ngelantur emotxtawa pokok niat tidak pakai bulu mata palsu khawatir rintang niat allah bantu moga niat langkah ninggalin bulu mata palsu allah kasih ganjar surga iya,1,0.0,0,3,1,1,7,4
2304,1,gaya presiden jokowi blusukan masyarakat dengar diskus tidak lupa salam masyarakat jumpa jokowisekalilagi,0,0.0,0,1,0,1,1,0
2305,0,samin ras tua pikun tidak lupa statemenya lampu tuhan nggugu karsane priyonggo gonjak ganyuk ngelingsemi,0,0.0,0,-1,2,1,1,2
2306,0,name,0,0.3333333333333333,0,0,0,0,0,0
2307,0,heboh asus rog phone kuat beli sobat kisminku save gambar biar pas rilis bosen liat tidak nafsu beli,0,0.0,0,3,2,1,4,1
2308,1,jam 20 00 trans jogja jalan kaliurang bandara trans sumpah suka sangat layan mas mas ramah senyum tidak sungkan ngajak ngobrol tumpang salut,0,0.02,0,3,0,1,3,0
2309,0,manusia kaya bikin negara kali iya kloning biar ngerasain enak tidak ngadepin tidak terima masuk alas orang,0,0.0,0,1,1,2,1,0
2310,1,oke tungu iya lupa main bawa iya martabak piza makan,1,0.0,0,1,1,0,2,1
2311,0,tidak enak pikir neng sayang menang,-2,0.0,0,-1,1,1,1,2
2312,0,tidak da beda jahat luar tertawa,0,0.0,0,0,0,1,1,1
2313,0,iya iya lin coba deh mbok pikir sbnre sayang sangat mantan smpe dtk laku pas pacar mu pupuk nek,-1,0.0,0,2,1,0,2,0
2314,1,cita cita tani lulus sd dokter apoteker lulus smp awat psikiater fashion desaigner lulus ahli gizi desainer interior ahli desain grafis lulus kuliah cita cita kabul,0,0.10344827586206896,0,10,0,0,10,0
2315,0,tidak kreatif sukasuka kale gausa ikut mangil,0,0.0,0,-1,2,1,0,1
2316,1,suka sangat hadiah nya terima kasih iya cantik ku c,0,0.0,1,4,0,0,4,0
2317,1,apa hasil tidak harap lega simpan hati ucap lepas kepala,0,0.0,0,1,0,1,2,1
2318,0,fansite ngejual hasil jepret uang nya lari idol belikan hadiah kpopers iya fansite jaman kamera bening,0,0.0,1,0,0,0,1,1
2319,1,alas cinta tidak gerak cinta tuk cinta gerak cinta cinta satu satu cinta,0,0.0,0,2,0,1,3,1
2320,1,couple tidak panggil sayang sikap sayang coba lihat sayang laku panggil sebut sayang,0,0.0,0,3,0,1,4,1
2321,1,pensi smk prima ungul mei pic ,0,0.0,0,1,0,0,1,0
2322,0,bisa bangun siang orang jsman jodoh wq,0,0.0,0,1,0,0,1,0
2323,1,perut keroncong bahasa tubuh raba raba mata gugup suara gagap efek samping rasa wanita cantik diri buat jatuh cinta,0,0.0,0,0,0,0,1,1
2324,0,tolong gubernur wakil gubernur malu umat,0,0.0,1,0,0,0,1,1
2325,0,tokoh capres abadi orang gagal lalu orang benci allah prabocor otak bocor bocor bocor ikut otak moter-moter,0,0.0,0,-3,2,0,1,4
2326,0,iya   mati kutu,0,0.0,0,-1,0,0,0,1
2327,0,lampir dibully berantas nyamuk tidak tuntas gagal selamat sang kuasa tampil olah gicu ahsudahlah,0,0.0,0,-1,2,1,0,1
2328,1,neng sangat bagi bahagia guna jalan saudara jalan ibadah puasa tidak tajil makan buka tampil jne idol freestyle bola hibur penggunajalan lampu merah,0,0.023255813953488372,0,5,2,1,5,0
2329,0,sungguh cinta berat pisah dengan hadiahperasaan bikin baper sukses lupa laper,0,0.0,0,0,0,0,1,1
2330,0,eh iya nunguin libur tepokjidat kirain jumat gataunya kamis deh libur,-1,0.0,0,1,1,0,1,0
2331,1,bismilah insya alah baik aamiin wish us luck,0,0.0,1,3,1,0,3,0
2332,1,wkkwkw sifat bawa lahir sih iya hasil baik bawa santai ajja sih nilai kuliah tidak pengaruh kerja softskilkan softskillnya salah baik,0,0.0,0,2,3,1,4,2
2333,0,krl nyusahin bud aja leduk depo krl bukit duri https t co ggwmxrgjgt,0,0.14285714285714285,0,0,0,0,0,0
2334,1,lihat video tv skrang habis mantengin video yutub ku video klip kocak sangat lucu energik gila bagus gara-gara skrang tidak nyanyi solo wanita bikin video lucu pin bicara bicara where is pin mambo,0,0.0,0,2,2,1,2,0
2335,1,aamiin alah terima kasih cantik senang deh pagi pagi suport        ,0,0.0,0,4,0,0,4,0
2336,1,pepatah tidak kenal tidak sayang kenal sayang lho tertawa bicara bicara jelasin mas nya wwk kunjung planet ku bekas emotxtawa,1,0.0,0,0,1,2,1,1
2337,0,pln suka bego petir tidak dimatiin listrik tidak dimatiin stuck,0,0.05555555555555555,0,1,0,2,1,0
2338,1,chef arnold ganteng masak keren sangat tertawa,0,0.0,0,3,0,0,3,0
2339,1,yampun kakak aul cantik sekale,0,0.0,0,1,0,0,1,0
2340,0,halahdi kritik dikit langsung ciduk ketemu noh kacung braninya medsos gilir diskusi buka plangaplongo ngalor ngidul kabur,0,0.0,0,-1,0,0,0,1
2341,1,terima kasih sayang selamat pagi sayang,0,0.0,0,3,1,0,3,0
2342,1,selamat pagi moga senang akyn mas gbu al,0,0.0,0,3,1,0,3,0
2343,0,ah sedih deh mah                                      ,0,0.0,0,-2,0,0,0,2
2344,0,kesel norak b,0,0.0,2,-1,0,0,0,1
2345,1,cinta cinta tidak alas alir,0,0.0,0,1,0,1,1,0
2346,0,lucu yaorang sakit salah admin gara-gara admin sakit finya kuat tuhan,0,0.0,0,-2,1,0,1,3
2347,1,alhamdulillah panglima kapolri selamat tuju kian sinergi tni polri antero nkri selamat tugas sukses,0,0.0,0,4,3,0,4,0
2348,0,tidak sepakat sesat orang tidak semua laksana sholat salah satu bangun diri kafir salah satu gereja lindung allaah swt goda setan kutuk,0,0.047619047619047616,0,-4,3,2,2,6
2349,0,ren canda masuk ati masuk tong sampah,0,0.0,0,-1,0,0,0,1
2350,1,pagi cerah,0,0.0,0,1,1,0,1,0
2351,1,janji kelvin lepas jari kelingking erat peluk tubuh daniel sayang niel,0,0.0,0,1,0,0,1,0
2352,0,umat sok pintar yakin iman percaya tidak gampang bicara rohani alir darah hidup baca ajar kiamat jemput,0,0.0,0,4,0,1,6,2
2353,1,kenyang enak em,0,0.0,0,1,1,0,1,0
2354,1,eum iya dewasa pakai sangat mah oh iya bucin tidak sabila bahagia me cintas you,0,0.0,2,-2,1,1,2,4
2355,1,kuliner hitz yogyakarta nama ceplukan jaman 1980 an suka cari ceplukan kebun 30 makan buah viva ceplukan,0,0.0,0,2,0,0,2,0
2356,0,ih benci orang ngeroko angkot muntahin,0,0.0,0,-1,0,0,0,1
2357,1,mana ketawa mana cubit cubit online mana beneran ngerasain sayang utuh tidak nyentuh paruh sangat,0,0.0,0,2,0,1,2,0
2358,1,bgsd tertawa malem-malem nonton anjing serius qalqalahnya mantap sangat astagareceh sangat via,0,0.8333333333333334,0,1,1,0,3,2
2359,1,raga tiada jujur salah orang bikin penasaran hidup mas tyowhy tidak lihat televisi beda suharto bendera merah putih kibar salah bukti nyata juang,0,0.14285714285714285,0,2,5,1,4,2
2360,1,simpenan fathanah gih emotxtawa he jual jam suci yu cie ipadnya on,1,0.0,0,1,1,0,1,0
2361,1,sih rhia temenya cowok biar biar tidak tikung biar tidak omongin biar jagain biar tidak nyinyirin biar jemput main emotxtawa,1,0.0,0,2,2,3,2,0
2362,1,collab x bikin kagum ambil sampah laut direcycle benar langkah selamat hidup laut recucle terap pakai sepatu,0,0.0,0,-1,0,0,1,2
2363,0,askmf habis baca menfesini calon anak rantau ngerasa takut minder teman teman sana diam ngerasa kesal logat nyampur bahasa,-1,0.0,0,-1,2,0,0,1
2364,1,brobro mango squash enak saudara laki laki tertawa selamat uts ea qaqaq cnow cofe budi luhur universiry ,0,0.0,1,4,0,0,4,0
2365,1,beautiful summer in bandung bandung cikutra ensenangbandung payingrespect,0,0.0,0,0,0,0,0,0
2366,1,hibur baca deh baca twit-twit receh oldmoneygakngerasain hidupque tidak remah rangginang manusia makan kiefsi oge meni hayang pamer story emotxtawa aque malo,1,0.0,0,1,0,1,1,0
2367,0,iri dongrt kgksih prt sirik        pmarsya,0,0.0,0,0,0,0,1,1
2368,1,batik korpri keren sangat batik korpri warna biru,0,0.0,0,1,2,0,1,0
2369,0,busway ac nya tidak brasa sauna mah panas,0,0.0,0,-1,1,1,0,1
2370,0,nahkeookkan bong terbang langit dululah jngan kutat kolam kerruh,0,0.0,1,0,0,0,0,0
2371,0,jahat sih orang mandor pabrik kuali parah,0,0.0,1,-2,1,0,0,2
2372,1,asli kopi enak cendol gesek gesek,0,0.0,0,2,1,0,2,0
2373,1,hbd my lovely wife amie amoy wish althe best moga dalam lindung swt umur senantiasa bahagia keluarga kerabat sehat rezeki wanita hebat keluarga aamiin,0,0.04081632653061224,0,6,1,0,6,0
2374,1,a senang senang senang terima kasih sayang jam kasih duluan kado ye jungkir loncat,0,0.0,0,6,0,0,6,0
2375,1,favorit lagu album asteriska 2 judul karvanda sederhana sih cerita balik lagu karvanda nama suka suka tidak orang suka,0,0.0,0,4,1,1,5,1
2376,1,kenal giat blusukan pasar pasar gang gang sempit tuju presiden ri mata interaksi langsung masyarakat indonesia jokowisekalilagi,0,0.04,0,0,0,0,1,1
2377,0,biadab gigilu biadab,0,0.0,0,-2,0,0,0,2
2378,1,kasih sayang mu tiada tepi lupa mu salah tangan mu terima hina bodoh,0,0.0,0,-2,1,0,2,4
2379,1,program anak gari ramah anak recomended layak tonton mimin syukur data 16 19 anak umur 5 14 suka nonton generasi muda harap bagus job,0,0.0,0,8,1,0,8,0
2380,1,terima kasih terima kash tuhan crew dancers sponsor media partner dukung sukses acara terima kash audience,0,0.0,0,2,0,0,2,0
2381,0,gegayan dasar orang sibuk blang sbuk tugas tertawa azkaikhlilah tngung main rafi tanyain mul,0,0.0,0,0,1,0,1,1
2382,1,iyah sayang salam mama mu yah,1,0.0,0,1,1,0,1,0
2383,0,tidak mkrn orang cuci angkatin tidur mkrin tkt nt kbwa mimpi ska tidak enak nt nya,0,0.0,0,-1,0,2,0,1
2384,1,bakso jeroan kakak perempuan jahe panas pas hujan deras bahagia hqyang,0,0.0,0,2,1,0,2,0
2385,0,telkomsel ganggu nya kaya kali bbm eror tae amt,0,0.0,1,-2,1,0,0,2
2386,0,iyoaih madodong mi telkomsel rt idznada pakai xl jangkau luas tertawa p rt citafirmanya emosi jaring telkomsel ngadat,-2,0.0967741935483871,0,1,2,0,2,1
2387,0,jabat korupsi contoh buruk masyarakat ayo kpk tunjuk taring mu daerah sentuh,0,0.041666666666666664,0,-1,1,0,1,2
2388,0,argh tidak enak    ,0,0.0,0,-1,0,1,0,1
2389,0,pagi siang jengkel antri rsu siang sore jengkel salah paham buru buru solo sore malam jengkel buah lokasi ancer-ancernya gajelas lepas taraweh bareng fisika 2014 jengkel pagi hilang langsung mood bikin neng,0,0.0,0,-6,2,0,0,6
2390,1,antri bang situasyen mbak nomor antri 2-27 buk ambil nomor antri biar cepat 200 dalamhati rezeki anak,0,0.0,0,2,2,0,2,0
2391,1,moga allah ridho berkah nikah dar genap paruh agama dakwah orang,0,0.0,0,3,0,0,3,0
2392,1,keren stasiunya film hary poter he stasiun terminal tj priuk,0,0.0,0,1,0,0,1,0
2393,1,senang bahagia emotxtawa h angoro tidak angoro,1,0.0,0,2,2,1,2,0
2394,0,tidak percaya ktp 1 2 tidak percaya anggar e ktp korupsi anggota dewan hormat pura pura tidak,0,0.0,0,-1,0,3,1,2
2395,0,ganti presiden calon adu program kerja koalisi ditentuin bisa cuma kaos tagar,0,0.0,0,0,0,0,0,0
2396,1,rp cewek chara followers nya pribadi bawa chara bikin jatuh cinta nya,0,0.0,0,1,0,0,1,0
2397,0,iya ganti pakai unsur orang biar kena kriminalisasi buat cabul,0,0.0,0,-1,1,0,0,1
2398,1,kisah blusukan presiden jokowi ikut beliau masyarakat salam dengar rasa menindaklanjuti kait satu selesai jokowisekalilagi,0,0.0,0,1,0,0,1,0
2399,1,bilang man of steel bagus efect-efect nya  yiyi dapur bunda  https t co xgqtcbawqd,0,0.0,0,1,0,0,1,0
2400,0,caci ria kasar munafik pilih diam jauh hidup,0,0.0,0,-4,1,0,0,4
2401,1,terima kasih god finaly capai senang p olivia s rom pic ,-1,0.0,1,2,0,0,2,0
2402,0,iya orang pelit,0,0.0,0,-1,1,0,0,1
2403,0,olin lurus mampang cha olin bengong muter gila      ,0,0.0,0,0,0,0,0,0
2404,0,00 15 laper jam gin jakarta gampang cari makan makan sisa buka syukur iya laper,0,0.0,0,2,0,0,3,1
2405,0,halo fans jahat,0,0.0,1,-1,0,0,0,1
2406,0,cerita magrib rumah nganterin adek bukber jalan pulang ketemu cewek cewek kerudung rambut belakang bonceng 3 jalan tengah jalan ramai eh salip tiga ngomel,0,0.0,0,0,1,0,2,2
2407,1,siang malam tidak kuasa lupa wajah ku jerat cinta buta ku kasmaran,0,0.0,0,0,1,1,2,2
2408,0,sangat mauladw jokowi tolong norak sekolah bikin ribet maju didik indonesia,0,0.0,0,1,1,0,2,1
2409,0,ngeselin klien fedijawab kaget bayar dokter konsul hitung menit rela bayar mahal psikolog konsul 5 10 menit jam bagus ketemu akar h,0,0.0,0,0,1,0,1,1
2410,1,rosulullah ajar hidup asih ku tanam hati ku amal engkau nabi bawa cinta bimbing cinta,0,0.0,0,4,0,0,4,0
2411,0,kenal langsung nyambung sisi sok sok kenal ae tidak nya tidak welcone tidak suka ngeladenin nya,0,0.0,0,-3,0,3,0,3
2412,0,jago tidak sok jago,0,0.0,0,1,0,1,2,1
2413,1,enak snya kang tidak pacar emotxtawa w,1,0.0,0,1,1,1,1,0
2414,0,iya menang time kalah malware menang tidak menang ye,0,0.0,0,0,0,1,2,2
2415,1,surga dunia kamar serasa beneran surga akhirat wifi terima kasih telekomunikasi suasana bener-bener surgasaya surga dunia surga akhirat enak pakai ratus kali wifi rumah pakai iya warga indonesia,0,0.0,0,5,0,0,5,0
2416,1,emotxtawa bgitu ngliat oppa-oppa kore langsung pgen bljr korea nonton drama barat langsung pgen lncr english ngliat bnya mewart langsung pgen bljr bhsa thai emotxtawa wlw,2,0.0,0,0,0,0,0,0
2417,0,netizen indonesia banyak eks anggap dunia maya panggung kadang peran peran orang bijak kadang pedas hakim,0,0.0,0,1,0,0,1,0
